,2014,1991,2016,2018,2013,2012
2018-01-19 18:00:00,12889,12839,12995,11897,13456,13397
2018-01-19 19:00:00,12744,12704,12844,11746,13304,13197
2018-01-19 20:00:00,12309,12300,12390,11291,12845,12599
2018-01-19 21:00:00,11868,11889,11930,10829,12380,11991
2018-01-19 22:00:00,11314,11373,11351,10249,11795,11228
2018-01-19 23:00:00,10570,10680,10574,9471,11011,10204
2018-01-20 00:00:00,10757,10461,10207,9776,10749,10372
2018-01-20 01:00:00,10748,10452,10192,9769,10740,10358
2018-01-20 02:00:00,10869,10584,10392,9868,10857,10556
2018-01-20 03:00:00,10977,10703,10570,9957,10961,10733
2018-01-20 04:00:00,11004,10732,10613,9978,10986,10776
2018-01-20 05:00:00,11045,10777,10680,10011,11025,10843
2018-01-20 06:00:00,11181,10927,10905,10123,11156,11066
2018-01-20 07:00:00,11334,11096,11158,10249,11304,11318
2018-01-20 08:00:00,11407,11176,11278,10309,11375,11437
2018-01-20 09:00:00,11401,11169,11268,10304,11369,11427
2018-01-20 10:00:00,11341,11103,11169,10254,11311,11328
2018-01-20 11:00:00,11241,10993,11004,10172,11215,11165
2018-01-20 12:00:00,11164,10908,10877,10109,11140,11039
2018-01-20 13:00:00,11148,10891,10851,10096,11125,11013
2018-01-20 14:00:00,11143,10885,10842,10092,11120,11004
2018-01-20 15:00:00,11139,10881,10837,10089,11117,10998
2018-01-20 16:00:00,11226,10976,10979,10160,11200,11140
2018-01-20 17:00:00,11401,11169,11267,10303,11368,11426
2018-01-20 18:00:00,11513,11292,11452,10395,11477,11610
2018-01-20 19:00:00,11476,11251,11391,10365,11440,11549
2018-01-20 20:00:00,11363,11127,11205,10272,11332,11365
2018-01-20 21:00:00,11249,11002,11017,10179,11222,11178
2018-01-20 22:00:00,11106,10844,10781,10062,11084,10943
2018-01-20 23:00:00,10913,10633,10464,9904,10899,10628
2018-01-21 00:00:00,10150,9871,9631,9224,10142,9787
2018-01-21 01:00:00,10140,9860,9615,9216,10132,9771
2018-01-21 02:00:00,10284,10015,9833,9336,10272,9988
2018-01-21 03:00:00,10413,10153,10028,9444,10397,10183
2018-01-21 04:00:00,10444,10187,10075,9470,10427,10230
2018-01-21 05:00:00,10493,10239,10149,9511,10475,10303
2018-01-21 06:00:00,10656,10414,10395,9647,10632,10548
2018-01-21 07:00:00,10839,10611,10672,9801,10810,10824
2018-01-21 08:00:00,10926,10705,10804,9874,10895,10956
2018-01-21 09:00:00,10919,10697,10793,9868,10888,10945
2018-01-21 10:00:00,10847,10619,10683,9807,10818,10836
2018-01-21 11:00:00,10728,10491,10504,9708,10702,10657
2018-01-21 12:00:00,10636,10393,10365,9631,10613,10518
2018-01-21 13:00:00,10617,10372,10336,9615,10595,10490
2018-01-21 14:00:00,10610,10365,10326,9609,10588,10480
2018-01-21 15:00:00,10606,10361,10320,9606,10585,10474
2018-01-21 16:00:00,10710,10472,10476,9692,10685,10629
2018-01-21 17:00:00,10918,10696,10791,9867,10887,10944
2018-01-21 18:00:00,11052,10840,10994,9979,11017,11146
2018-01-21 19:00:00,11008,10792,10926,9942,10974,11078
2018-01-21 20:00:00,10873,10648,10724,9830,10844,10876
2018-01-21 21:00:00,10737,10502,10518,9716,10712,10671
2018-01-21 22:00:00,10566,10318,10259,9572,10546,10413
2018-01-21 23:00:00,10337,10071,9913,9380,10323,10068
2018-01-22 00:00:00,10172,7712,9779,9104,8752,9294
2018-01-22 01:00:00,10151,7666,9743,9054,8710,9241
2018-01-22 02:00:00,10437,8293,10218,9727,9277,9944
2018-01-22 03:00:00,10693,8854,10643,10330,9785,10573
2018-01-22 04:00:00,10755,8989,10746,10475,9907,10724
2018-01-22 05:00:00,10852,9202,10907,10704,10100,10963
2018-01-22 06:00:00,11174,9908,11442,11462,10738,11753
2018-01-22 07:00:00,11538,10705,12046,12319,11459,12647
2018-01-22 08:00:00,11711,11084,12333,12726,11802,13071
2018-01-22 09:00:00,11697,11053,12309,12693,11774,13037
2018-01-22 10:00:00,11553,10739,12071,12355,11490,12684
2018-01-22 11:00:00,11317,10221,11679,11799,11022,12105
2018-01-22 12:00:00,11135,9822,11377,11370,10661,11657
2018-01-22 13:00:00,11097,9739,11314,11281,10586,11565
2018-01-22 14:00:00,11084,9711,11293,11251,10560,11533
2018-01-22 15:00:00,11076,9694,11279,11232,10544,11513
2018-01-22 16:00:00,11281,10142,11619,11714,10950,12016
2018-01-22 17:00:00,11695,11050,12307,12689,11771,13033
2018-01-22 18:00:00,11961,11632,12748,13314,12298,13685
2018-01-22 19:00:00,11872,11438,12601,13106,12122,13468
2018-01-22 20:00:00,11606,10855,12159,12480,11595,12814
2018-01-22 21:00:00,11336,10263,11711,11844,11059,12151
2018-01-22 22:00:00,10997,9519,11147,11045,10387,11318
2018-01-22 23:00:00,10541,8522,10392,9973,9484,10201
2018-01-23 00:00:00,9772,8282,10045,9742,8127,9798
2018-01-23 01:00:00,9728,8238,9992,9699,8080,9768
2018-01-23 02:00:00,10320,8836,10711,10278,8716,10164
2018-01-23 03:00:00,10851,9372,11355,10797,9286,10519
2018-01-23 04:00:00,10979,9501,11510,10922,9423,10604
2018-01-23 05:00:00,11180,9705,11755,11119,9639,10739
2018-01-23 06:00:00,11847,10378,12564,11771,10355,11184
2018-01-23 07:00:00,12601,11140,13479,12509,11164,11688
2018-01-23 08:00:00,12960,11502,13914,12859,11548,11927
2018-01-23 09:00:00,12930,11472,13879,12830,11517,11908
2018-01-23 10:00:00,12633,11172,13518,12540,11198,11709
2018-01-23 11:00:00,12144,10678,12924,12061,10673,11382
2018-01-23 12:00:00,11766,10296,12466,11692,10268,11130
2018-01-23 13:00:00,11688,10218,12371,11616,10184,11078
2018-01-23 14:00:00,11662,10191,12339,11590,10156,11060
2018-01-23 15:00:00,11645,10174,12319,11573,10137,11049
2018-01-23 16:00:00,12069,10602,12833,11988,10593,11332
2018-01-23 17:00:00,12927,11469,13874,12827,11513,11905
2018-01-23 18:00:00,13478,12025,14543,13365,12104,12273
2018-01-23 19:00:00,13294,11839,14320,13186,11907,12151
2018-01-23 20:00:00,12743,11283,13651,12647,11315,11782
2018-01-23 21:00:00,12183,10717,12972,12100,10715,11409
2018-01-23 22:00:00,11480,10007,12119,11412,9961,10939
2018-01-23 23:00:00,10537,9055,10974,10490,8949,10309
2018-01-24 00:00:00,10296,9040,10587,10845,9055,9366
2018-01-24 01:00:00,10256,9001,10545,10798,9011,9333
2018-01-24 02:00:00,10803,9519,11105,11424,9610,9777
2018-01-24 03:00:00,11293,9983,11607,11984,10148,10175
2018-01-24 04:00:00,11411,10095,11728,12119,10277,10271
2018-01-24 05:00:00,11597,10271,11918,12331,10481,10422
2018-01-24 06:00:00,12213,10854,12548,13035,11156,10922
2018-01-24 07:00:00,12909,11514,13261,13831,11920,11487
2018-01-24 08:00:00,13239,11827,13599,14209,12282,11756
2018-01-24 09:00:00,13212,11801,13572,14178,12253,11734
2018-01-24 10:00:00,12938,11541,13291,13864,11952,11511
2018-01-24 11:00:00,12486,11114,12828,13348,11456,11144
2018-01-24 12:00:00,12138,10784,12472,12950,11074,10861
2018-01-24 13:00:00,12066,10715,12398,12867,10995,10803
2018-01-24 14:00:00,12041,10692,12373,12839,10969,10783
2018-01-24 15:00:00,12026,10677,12357,12822,10951,10770
2018-01-24 16:00:00,12417,11048,12758,13269,11381,11088
2018-01-24 17:00:00,13209,11798,13568,14174,12249,11731
2018-01-24 18:00:00,13718,12280,14089,14755,12807,12144
2018-01-24 19:00:00,13548,12119,13915,14562,12621,12006
2018-01-24 20:00:00,13039,11637,13394,13980,12063,11593
2018-01-24 21:00:00,12523,11148,12866,13390,11496,11174
2018-01-24 22:00:00,11873,10533,12201,12648,10785,10647
2018-01-24 23:00:00,11003,9709,11310,11653,9830,9940
2018-01-25 00:00:00,10921,9078,10641,11119,9174,8092
2018-01-25 01:00:00,10900,9038,10601,11078,9136,8040
2018-01-25 02:00:00,11184,9565,11139,11629,9652,8740
2018-01-25 03:00:00,11438,10037,11620,12122,10115,9367
2018-01-25 04:00:00,11499,10150,11736,12241,10226,9518
2018-01-25 05:00:00,11596,10329,11919,12428,10402,9756
2018-01-25 06:00:00,11915,10922,12524,13047,10983,10544
2018-01-25 07:00:00,12276,11592,13208,13748,11640,11434
2018-01-25 08:00:00,12448,11910,13534,14080,11953,11857
2018-01-25 09:00:00,12434,11884,13507,14053,11927,11823
2018-01-25 10:00:00,12291,11620,13237,13777,11668,11471
2018-01-25 11:00:00,12057,11185,12793,13323,11242,10894
2018-01-25 12:00:00,11876,10850,12451,12972,10913,10448
2018-01-25 13:00:00,11839,10781,12380,12900,10845,10356
2018-01-25 14:00:00,11826,10757,12356,12875,10822,10324
2018-01-25 15:00:00,11818,10742,12341,12859,10807,10304
2018-01-25 16:00:00,12021,11119,12726,13253,11177,10806
2018-01-25 17:00:00,12432,11881,13504,14050,11924,11818
2018-01-25 18:00:00,12696,12371,14004,14561,12404,12469
2018-01-25 19:00:00,12608,12207,13837,14391,12244,12252
2018-01-25 20:00:00,12344,11718,13337,13879,11764,11601
2018-01-25 21:00:00,12076,11220,12829,13359,11276,10940
2018-01-25 22:00:00,11739,10596,12191,12706,10663,10110
2018-01-25 23:00:00,11288,9758,11335,11830,9841,8996
2018-01-26 00:00:00,10332,8486,9873,10722,9433,8025
2018-01-26 01:00:00,10318,8437,9834,10678,9386,7979
2018-01-26 02:00:00,10515,9106,10358,11271,10014,8592
2018-01-26 03:00:00,10691,9706,10827,11802,10576,9141
2018-01-26 04:00:00,10733,9851,10940,11930,10712,9273
2018-01-26 05:00:00,10800,10079,11118,12131,10925,9481
2018-01-26 06:00:00,11022,10833,11708,12798,11632,10171
2018-01-26 07:00:00,11272,11685,12374,13553,12431,10950
2018-01-26 08:00:00,11392,12090,12691,13911,12811,11320
2018-01-26 09:00:00,11382,12057,12665,13882,12780,11290
2018-01-26 10:00:00,11283,11721,12402,13584,12465,10983
2018-01-26 11:00:00,11120,11168,11970,13095,11946,10477
2018-01-26 12:00:00,10995,10741,11636,12717,11546,10087
2018-01-26 13:00:00,10969,10653,11567,12639,11464,10006
2018-01-26 14:00:00,10960,10623,11544,12613,11436,9979
2018-01-26 15:00:00,10955,10604,11529,12596,11418,9961
2018-01-26 16:00:00,11096,11084,11904,13020,11867,10400
2018-01-26 17:00:00,11381,12053,12662,13878,12776,11287
2018-01-26 18:00:00,11564,12676,13149,14429,13360,11856
2018-01-26 19:00:00,11503,12468,12986,14245,13165,11666
2018-01-26 20:00:00,11319,11845,12499,13694,12581,11096
2018-01-26 21:00:00,11134,11212,12004,13134,11988,10518
2018-01-26 22:00:00,10900,10418,11383,12431,11243,9791
2018-01-26 23:00:00,10587,9351,10549,11488,10244,8816
2018-01-27 00:00:00,10568,9521,11331,11161,9948,9477
2018-01-27 01:00:00,10563,9503,11318,11147,9929,9460
2018-01-27 02:00:00,10632,9742,11490,11341,10179,9697
2018-01-27 03:00:00,10694,9956,11644,11514,10403,9910
2018-01-27 04:00:00,10709,10008,11681,11556,10457,9962
2018-01-27 05:00:00,10732,10089,11739,11622,10542,10042
2018-01-27 06:00:00,10810,10358,11933,11840,10823,10310
2018-01-27 07:00:00,10898,10662,12151,12087,11142,10612
2018-01-27 08:00:00,10940,10807,12255,12204,11293,10756
2018-01-27 09:00:00,10936,10795,12246,12194,11280,10744
2018-01-27 10:00:00,10902,10675,12160,12097,11155,10625
2018-01-27 11:00:00,10845,10478,12018,11937,10949,10429
2018-01-27 12:00:00,10801,10325,11909,11814,10789,10277
2018-01-27 13:00:00,10792,10294,11886,11788,10756,10246
2018-01-27 14:00:00,10789,10283,11879,11779,10745,10235
2018-01-27 15:00:00,10787,10276,11874,11774,10738,10229
2018-01-27 16:00:00,10836,10448,11997,11913,10917,10399
2018-01-27 17:00:00,10936,10794,12245,12193,11279,10743
2018-01-27 18:00:00,11000,11016,12405,12373,11511,10964
2018-01-27 19:00:00,10979,10942,12352,12313,11434,10890
2018-01-27 20:00:00,10914,10719,12192,12133,11201,10669
2018-01-27 21:00:00,10849,10494,12030,11950,10965,10444
2018-01-27 22:00:00,10767,10210,11826,11720,10668,10163
2018-01-27 23:00:00,10657,9829,11553,11412,10270,9784
2018-01-28 00:00:00,9972,8983,10692,10532,9386,8943
2018-01-28 01:00:00,9965,8965,10677,10516,9367,8924
2018-01-28 02:00:00,10059,9219,10872,10731,9633,9177
2018-01-28 03:00:00,10143,9447,11046,10924,9871,9403
2018-01-28 04:00:00,10163,9502,11088,10970,9928,9458
2018-01-28 05:00:00,10195,9588,11154,11043,10019,9544
2018-01-28 06:00:00,10301,9875,11373,11286,10319,9829
2018-01-28 07:00:00,10421,10199,11621,11560,10657,10151
2018-01-28 08:00:00,10478,10353,11738,11690,10818,10304
2018-01-28 09:00:00,10473,10340,11729,11679,10805,10291
2018-01-28 10:00:00,10426,10212,11631,11571,10671,10164
2018-01-28 11:00:00,10348,10002,11471,11393,10452,9955
2018-01-28 12:00:00,10288,9840,11347,11256,10282,9794
2018-01-28 13:00:00,10276,9807,11321,11228,10247,9761
2018-01-28 14:00:00,10272,9795,11312,11218,10235,9750
2018-01-28 15:00:00,10269,9788,11307,11212,10228,9742
2018-01-28 16:00:00,10336,9970,11446,11366,10418,9924
2018-01-28 17:00:00,10473,10339,11728,11678,10803,10290
2018-01-28 18:00:00,10560,10575,11909,11878,11051,10525
2018-01-28 19:00:00,10531,10496,11848,11811,10968,10446
2018-01-28 20:00:00,10443,10259,11667,11611,10721,10211
2018-01-28 21:00:00,10355,10019,11483,11408,10469,9972
2018-01-28 22:00:00,10243,9717,11253,11152,10154,9672
2018-01-28 23:00:00,10093,9312,10943,10810,9730,9269
2018-01-29 00:00:00,10181,9914,11406,9762,10130,9941
2018-01-29 01:00:00,10149,9874,11366,9708,10094,9895
2018-01-29 02:00:00,10577,10412,11904,10434,10589,10507
2018-01-29 03:00:00,10961,10894,12385,11084,11032,11055
2018-01-29 04:00:00,11053,11010,12501,11240,11139,11187
2018-01-29 05:00:00,11199,11192,12684,11487,11308,11394
2018-01-29 06:00:00,11681,11798,13290,12304,11865,12083
2018-01-29 07:00:00,12226,12482,13974,13227,12495,12861
2018-01-29 08:00:00,12485,12807,14299,13665,12795,13231
2018-01-29 09:00:00,12464,12781,14273,13630,12770,13201
2018-01-29 10:00:00,12249,12511,14003,13265,12522,12894
2018-01-29 11:00:00,11895,12067,13559,12666,12113,12389
2018-01-29 12:00:00,11622,11724,13216,12204,11797,11999
2018-01-29 13:00:00,11566,11654,13145,12109,11732,11919
2018-01-29 14:00:00,11547,11629,13121,12076,11710,11891
2018-01-29 15:00:00,11534,11614,13106,12056,11696,11874
2018-01-29 16:00:00,11841,11999,13491,12575,12051,12312
2018-01-29 17:00:00,12461,12778,14270,13625,12767,13197
2018-01-29 18:00:00,12859,13277,14769,14299,13228,13766
2018-01-29 19:00:00,12726,13111,14603,14075,13074,13576
2018-01-29 20:00:00,12328,12610,14103,13400,12613,13007
2018-01-29 21:00:00,11924,12103,13595,12715,12146,12430
2018-01-29 22:00:00,11415,11465,12956,11854,11558,11704
2018-01-29 23:00:00,10734,10609,12100,10699,10770,10730
2018-01-30 00:00:00,9711,9531,10451,10682,10567,10277
2018-01-30 01:00:00,9686,9493,10413,10642,10544,10229
2018-01-30 02:00:00,10020,10004,10929,11188,10859,10871
2018-01-30 03:00:00,10320,10463,11391,11677,11142,11447
2018-01-30 04:00:00,10392,10573,11502,11794,11210,11585
2018-01-30 05:00:00,10506,10747,11678,11980,11317,11803
2018-01-30 06:00:00,10882,11323,12259,12594,11673,12526
2018-01-30 07:00:00,11307,11974,12915,13289,12074,13343
2018-01-30 08:00:00,11510,12284,13227,13619,12265,13732
2018-01-30 09:00:00,11493,12258,13202,13592,12250,13700
2018-01-30 10:00:00,11325,12002,12943,13318,12091,13378
2018-01-30 11:00:00,11049,11579,12517,12867,11831,12848
2018-01-30 12:00:00,10836,11253,12188,12520,11630,12439
2018-01-30 13:00:00,10792,11186,12120,12448,11588,12354
2018-01-30 14:00:00,10777,11163,12097,12423,11574,12325
2018-01-30 15:00:00,10768,11148,12082,12408,11565,12307
2018-01-30 16:00:00,11007,11515,12452,12799,11791,12767
2018-01-30 17:00:00,11491,12255,13199,13589,12248,13696
2018-01-30 18:00:00,11802,12731,13678,14096,12541,14293
2018-01-30 19:00:00,11698,12572,13518,13927,12443,14094
2018-01-30 20:00:00,11387,12096,13038,13419,12150,13497
2018-01-30 21:00:00,11071,11613,12551,12904,11852,12890
2018-01-30 22:00:00,10675,11006,11939,12256,11477,12128
2018-01-30 23:00:00,10143,10192,11118,11387,10975,11106
2018-01-31 00:00:00,9367,9862,9872,10921,9849,10601
2018-01-31 01:00:00,9344,9829,9838,10893,9826,10555
2018-01-31 02:00:00,9646,10269,10290,11277,10140,11176
2018-01-31 03:00:00,9916,10663,10695,11622,10420,11733
2018-01-31 04:00:00,9981,10758,10793,11705,10488,11867
2018-01-31 05:00:00,10083,10908,10946,11836,10594,12078
2018-01-31 06:00:00,10423,11403,11455,12269,10947,12778
2018-01-31 07:00:00,10806,11963,12030,12759,11346,13568
2018-01-31 08:00:00,10988,12229,12303,12991,11536,13944
2018-01-31 09:00:00,10974,12208,12281,12972,11520,13914
2018-01-31 10:00:00,10822,11987,12054,12779,11363,13602
2018-01-31 11:00:00,10573,11624,11681,12462,11104,13089
2018-01-31 12:00:00,10381,11343,11393,12217,10905,12693
2018-01-31 13:00:00,10342,11285,11334,12166,10863,12611
2018-01-31 14:00:00,10328,11266,11313,12149,10849,12583
2018-01-31 15:00:00,10320,11253,11301,12138,10840,12565
2018-01-31 16:00:00,10535,11568,11624,12413,11065,13010
2018-01-31 17:00:00,10972,12205,12278,12970,11518,13910
2018-01-31 18:00:00,11252,12614,12698,13328,11810,14487
2018-01-31 19:00:00,11158,12478,12558,13209,11713,14295
2018-01-31 20:00:00,10878,12068,12138,12851,11421,13717
2018-01-31 21:00:00,10593,11653,11711,12487,11125,13130
2018-01-31 22:00:00,10236,11131,11175,12031,10753,12393
2018-01-31 23:00:00,9756,10430,10456,11418,10254,11403
2018-02-01 00:00:00,7769,9906,8586,9559,9308,10891
2018-02-01 01:00:00,7733,9872,8541,9513,9285,10855
2018-02-01 02:00:00,8225,10329,9149,10136,9596,11340
2018-02-01 03:00:00,8666,10739,9693,10693,9875,11774
2018-02-01 04:00:00,8773,10837,9825,10828,9943,11879
2018-02-01 05:00:00,8940,10992,10031,11039,10048,12043
2018-02-01 06:00:00,9495,11507,10716,11740,10399,12589
2018-02-01 07:00:00,10121,12088,11489,12532,10795,13206
2018-02-01 08:00:00,10419,12364,11857,12909,10984,13499
2018-02-01 09:00:00,10395,12342,11827,12878,10968,13475
2018-02-01 10:00:00,10148,12112,11522,12566,10812,13232
2018-02-01 11:00:00,9741,11735,11020,12052,10555,12831
2018-02-01 12:00:00,9427,11444,10632,11655,10357,12523
2018-02-01 13:00:00,9362,11384,10552,11573,10316,12459
2018-02-01 14:00:00,9340,11364,10525,11545,10302,12437
2018-02-01 15:00:00,9326,11351,10508,11527,10293,12423
2018-02-01 16:00:00,9679,11678,10943,11973,10516,12770
2018-02-01 17:00:00,10392,12339,11823,12874,10967,13472
2018-02-01 18:00:00,10850,12763,12388,13453,11256,13922
2018-02-01 19:00:00,10697,12622,12200,13260,11159,13772
2018-02-01 20:00:00,10239,12197,11634,12681,10870,13321
2018-02-01 21:00:00,9774,11766,11060,12093,10576,12864
2018-02-01 22:00:00,9189,11224,10339,11354,10206,12289
2018-02-01 23:00:00,8405,10496,9371,10364,9710,11517
2018-02-02 00:00:00,8208,9758,7653,10292,7988,10695
2018-02-02 01:00:00,8173,9725,7602,10257,7943,10667
2018-02-02 02:00:00,8645,10180,8298,10731,8551,11048
2018-02-02 03:00:00,9068,10589,8921,11155,9095,11388
2018-02-02 04:00:00,9169,10687,9071,11257,9226,11471
2018-02-02 05:00:00,9330,10842,9308,11418,9433,11600
2018-02-02 06:00:00,9861,11355,10091,11951,10117,12028
2018-02-02 07:00:00,10462,11935,10977,12554,10890,12512
2018-02-02 08:00:00,10747,12210,11397,12841,11258,12742
2018-02-02 09:00:00,10724,12188,11363,12817,11228,12724
2018-02-02 10:00:00,10487,11959,11014,12580,10923,12533
2018-02-02 11:00:00,10097,11583,10439,12188,10421,12219
2018-02-02 12:00:00,9797,11293,9996,11887,10034,11976
2018-02-02 13:00:00,9734,11233,9904,11824,9954,11926
2018-02-02 14:00:00,9713,11212,9873,11803,9927,11909
2018-02-02 15:00:00,9700,11199,9853,11790,9909,11898
2018-02-02 16:00:00,10038,11526,10352,12129,10345,12171
2018-02-02 17:00:00,10721,12185,11359,12815,11224,12721
2018-02-02 18:00:00,11160,12609,12006,13255,11789,13075
2018-02-02 19:00:00,11013,12468,11790,13108,11601,12957
2018-02-02 20:00:00,10574,12044,11143,12667,11035,12603
2018-02-02 21:00:00,10129,11613,10485,12220,10461,12244
2018-02-02 22:00:00,9569,11072,9660,11658,9740,11792
2018-02-02 23:00:00,8817,10347,8552,10904,8773,11187
2018-02-03 00:00:00,9247,10790,9752,11093,9967,10994
2018-02-03 01:00:00,9239,10783,9734,11079,9960,10983
2018-02-03 02:00:00,9344,10873,9978,11264,10059,11141
2018-02-03 03:00:00,9437,10953,10196,11430,10147,11283
2018-02-03 04:00:00,9460,10972,10248,11470,10168,11317
2018-02-03 05:00:00,9495,11002,10331,11533,10201,11371
2018-02-03 06:00:00,9613,11103,10606,11742,10312,11550
2018-02-03 07:00:00,9746,11217,10916,11977,10438,11751
2018-02-03 08:00:00,9809,11271,11063,12089,10497,11847
2018-02-03 09:00:00,9804,11266,11051,12080,10492,11839
2018-02-03 10:00:00,9751,11222,10929,11987,10443,11760
2018-02-03 11:00:00,9665,11148,10728,11834,10362,11629
2018-02-03 12:00:00,9598,11091,10572,11716,10299,11528
2018-02-03 13:00:00,9585,11079,10540,11692,10286,11507
2018-02-03 14:00:00,9580,11075,10529,11684,10281,11500
2018-02-03 15:00:00,9577,11072,10522,11678,10279,11496
2018-02-03 16:00:00,9652,11137,10697,11811,10349,11609
2018-02-03 17:00:00,9803,11266,11050,12079,10492,11839
2018-02-03 18:00:00,9900,11349,11276,12251,10583,11986
2018-02-03 19:00:00,9868,11321,11201,12194,10553,11937
2018-02-03 20:00:00,9770,11238,10974,12021,10461,11789
2018-02-03 21:00:00,9672,11154,10744,11847,10368,11640
2018-02-03 22:00:00,9548,11048,10455,11627,10251,11451
